AVG_MONTHLY_HRS,DEPT_ID,FILED_COMPLAINT,LAST_EVALUATION,N_PROJECTS,RECENTLY_PROMOTED,SALARY,SATISFACTION,STATUS,TENURE,EMPLOYEE_ID,DEPT_NAME,DEPT_HEAD
296,D00-AD,0,0.958952,7,0,low,0.166429,Left,4,122459,Admin,Evelyn Tolson
281,D00-PD,0,0.573619,4,0,medium,0.53542,Left,6,124552,Product,Darcy Staines
137,D00-ENG,0,0.528545,2,0,low,0.331802,Left,3,118352,Engineering,Sushant Raghunathan K
159,D00-ENG,1,0.733073,2,0,low,0.468977,Left,3,115205,Engineering,Sushant Raghunathan K
249,D00-SS,0,0.964928,6,0,low,0.153867,Left,4,112184,Sales,Edward J Bayley
154,D00-PD,1,0.525127,2,0,medium,0.45113,Left,3,124453,Product,Darcy Staines
271,D00-SS,0,0.945909,5,0,low,0.846959,Left,5,126134,Sales,Edward J Bayley
253,D00-SS,0,1,4,0,low,0.795731,Left,5,128833,Sales,Edward J Bayley
136,D00-SP,0,0.503641,2,0,medium,0.351784,Left,3,129933,Support,Amelia Westray
269,D00-FN,0,0.925694,5,0,low,0.760691,Left,5,127948,Finance,Aanchal J
133,D00-SS,0,0.53334,2,0,medium,0.326139,Left,3,118334,Sales,Edward J Bayley
252,D00-IT,0,0.898176,5,0,low,0.896276,Left,5,121673,IT,Henry Adey
143,D00-IT,0,0.505161,2,0,low,0.417466,Left,3,114156,IT,Henry Adey
275,D00-SP,0,0.89894,7,0,low,0.0863607,Left,4,125723,Support,Amelia Westray
264,D00-ENG,0,0.774554,6,0,low,0.110974,Left,4,0,Engineering,Sushant Raghunathan K
219,D00-ENG,0,0.976371,5,0,low,0.86532,Left,5,111904,Engineering,Sushant Raghunathan K
136,D00-PD,0,0.486269,2,0,medium,0.421147,Left,3,114440,Product,Darcy Staines
263,D00-MT,0,0.869344,6,0,low,0.111513,Left,4,124802,Marketing,Reuben Swann
156,D00-ENG,0,0.733073,2,0,medium,0.424762,Left,3,122198,Engineering,Sushant Raghunathan K
307,D00-SP,0,0.930352,7,0,low,0.117907,Left,4,120828,Support,Amelia Westray
274,D00-IT,0,0.950468,4,0,low,0.888559,Left,5,121290,IT,Henry Adey
151,D00-SS,0,0.706105,2,0,medium,0.419416,Left,3,126157,Sales,Edward J Bayley
244,D00-ENG,0,0.919524,5,0,low,0.701672,Left,5,122835,Engineering,Sushant Raghunathan K
148,D00-SP,0,0.529041,2,0,low,0.357894,Left,3,114323,Support,Amelia Westray
155,D00-SS,0,0.461114,2,0,low,0.400453,Left,3,123938,Sales,Edward J Bayley
127,D00-SP,0,0.505487,2,0,medium,0.338849,Left,3,122116,Support,Amelia Westray
226,D00-PD,0,0.860763,4,0,medium,0.768132,Left,5,124242,Product,Darcy Staines
159,D00-PD,0,0.470259,2,0,high,0.455563,Left,3,127260,Product,Darcy Staines
149,D00-SP,0,0.525145,2,0,low,0.397215,Left,3,121601,Support,Amelia Westray
140,D00-PD,0,0.946863,5,0,medium,0.13655,Left,5,114532,Product,Darcy Staines
232,D00-ENG,0,0.980759,4,0,medium,0.825572,Left,5,129369,Engineering,Sushant Raghunathan K
214,D00-ENG,0,0.487172,4,0,medium,0.306061,Left,4,119071,Engineering,Sushant Raghunathan K
271,D00-SS,0,0.93057,4,0,low,0.775065,Left,5,124735,Sales,Edward J Bayley
133,D00-ENG,0,0.542964,2,0,low,0.375272,Left,3,112477,Engineering,Sushant Raghunathan K
225,D00-ENG,0,0.991495,4,0,low,0.912214,Left,5,110613,Engineering,Sushant Raghunathan K
127,D00-IT,0,0.470798,2,0,medium,0.426591,Left,3,111157,IT,Henry Adey
142,D00-PD,0,0.564768,2,0,medium,0.349758,Left,3,110775,Product,Darcy Staines
282,D00-ENG,0,0.990687,7,0,low,0.120595,Left,4,117091,Engineering,Sushant Raghunathan K
180,D00-ENG,0,0.623574,3,0,medium,0.609113,Left,4,128215,Engineering,Sushant Raghunathan K
136,D00-SS,0,0.600009,2,0,low,0.40412,Left,3,124490,Sales,Edward J Bayley
255,D00-SS,0,0.955329,4,0,low,0.787524,Left,6,118605,Sales,Edward J Bayley
300,D00-MN,0,0.979651,7,0,medium,0.166336,Left,4,125757,Management,Ellie Trafton
252,D00-AD,0,0.888437,5,0,low,0.852599,Left,5,112735,Admin,Evelyn Tolson
309,D00-SP,0,0.853192,6,0,low,0.102148,Left,4,118857,Support,Amelia Westray
144,D00-MT,0,0.464083,2,0,medium,0.405598,Left,3,126513,Marketing,Reuben Swann
240,D00-SS,0,0.849425,4,0,medium,0.820867,Left,5,129935,Sales,Edward J Bayley
225,D00-SS,0,0.977501,4,0,medium,0.734395,Left,5,129829,Sales,Edward J Bayley
159,D00-ENG,1,0.576623,2,0,low,0.466212,Left,3,119252,Engineering,Sushant Raghunathan K
217,D00-SP,0,0.963093,5,0,low,0.821675,Left,5,121519,Support,Amelia Westray
245,D00-SS,0,1,4,0,low,0.752076,Left,5,117273,Sales,Edward J Bayley
247,D00-ENG,0,0.883274,4,0,low,0.881484,Left,6,128675,Engineering,Sushant Raghunathan K
293,D00-SS,0,0.808091,6,0,low,0.094254,Left,5,115302,Sales,Edward J Bayley
160,D00-FN,0,0.591197,2,0,low,0.418741,Left,3,120659,Finance,Aanchal J
275,D00-SP,0,1,5,0,low,0.783389,Left,5,119147,Support,Amelia Westray
246,D00-SS,0,0.996432,5,0,low,0.875615,Left,5,124420,Sales,Edward J Bayley
227,D00-SS,0,0.830078,5,0,low,0.780955,Left,5,111974,Sales,Edward J Bayley
310,D00-SS,0,0.858179,7,0,medium,0.147125,Left,4,124512,Sales,Edward J Bayley
282,D00-ENG,0,0.830166,7,0,low,0.137862,Left,5,112664,Engineering,Sushant Raghunathan K
238,D00-FN,0,0.595896,4,0,medium,0.269952,Left,2,116840,Finance,Aanchal J
301,D00-SP,0,0.556134,3,0,low,0.240336,Left,3,116177,Support,Amelia Westray
142,D00-SS,0,0.706105,2,0,low,0.33687,Left,3,117984,Sales,Edward J Bayley
261,D00-SP,0,0.805149,6,0,low,0.0817661,Left,4,111389,Support,Amelia Westray
264,D00-FN,0,0.96422,7,0,medium,0.117403,Left,4,127340,Finance,Aanchal J
233,D00-SS,0,0.971481,4,0,low,0.854863,Left,5,117960,Sales,Edward J Bayley
177,D00-PD,0,0.820629,3,0,medium,0.681186,Left,4,118239,Product,Darcy Staines
236,D00-SS,0,0.853609,4,0,medium,0.816641,Left,5,118450,Sales,Edward J Bayley
144,D00-FN,0,0.453524,2,0,low,0.40815,Left,3,128504,Finance,Aanchal J
140,D00-ENG,0,0.427874,2,0,low,0.492721,Left,3,129522,Engineering,Sushant Raghunathan K
268,D00-MT,0,0.794418,6,0,low,0.107563,Left,4,124522,Marketing,Reuben Swann
142,D00-ENG,0,0.40006,2,0,low,0.369309,Left,3,127110,Engineering,Sushant Raghunathan K
275,D00-PD,0,0.781891,5,0,medium,0.153319,Left,4,120955,Product,Darcy Staines
307,D00-SS,0,0.975868,6,0,low,0.135755,Left,4,113250,Sales,Edward J Bayley
146,D00-ENG,0,0.557437,2,0,medium,0.471105,Left,3,114748,Engineering,Sushant Raghunathan K
244,D00-PD,0,0.838858,6,0,medium,0.098135,Left,4,112923,Product,Darcy Staines
255,D00-SS,0,0.965766,4,0,low,0.741425,Left,6,117995,Sales,Edward J Bayley
136,D00-ENG,0,0.466807,2,0,medium,0.37805,Left,3,122121,Engineering,Sushant Raghunathan K
181,D00-ENG,0,0.921137,2,0,medium,0.894447,Left,5,119451,Engineering,Sushant Raghunathan K
134,D00-IT,0,0.508337,2,0,medium,0.456376,Left,3,124194,IT,Henry Adey
228,D00-SP,0,0.999017,4,0,medium,0.825387,Left,5,114099,Support,Amelia Westray
157,D00-IT,0,0.496474,2,0,low,0.439862,Left,3,124157,IT,Henry Adey
154,D00-FN,0,0.736991,2,0,medium,0.449009,Left,3,118172,Finance,Aanchal J
266,D00-ENG,1,0.857333,6,0,low,0.107394,Left,4,124766,Engineering,Sushant Raghunathan K
140,D00-SS,0,0.470909,2,0,low,0.375037,Left,3,116873,Sales,Edward J Bayley
283,D00-SP,0,0.813192,6,0,medium,0.0790388,Left,5,122717,Support,Amelia Westray
307,D00-IT,0,0.905708,7,0,low,0.125275,Left,4,111323,IT,Henry Adey
269,D00-SS,0,0.961684,5,0,medium,0.723119,Left,5,114089,Sales,Edward J Bayley
165,D00-SP,0,0.826183,6,0,low,0.509311,Left,6,112629,Support,Amelia Westray
288,D00-SP,0,0.957496,6,0,medium,0.0684884,Left,4,115500,Support,Amelia Westray
257,D00-ENG,0,0.954546,5,0,medium,0.824469,Left,5,122570,Engineering,Sushant Raghunathan K
279,D00-ENG,0,0.97356,6,0,low,0.147722,Left,4,124711,Engineering,Sushant Raghunathan K
258,D00-SP,0,0.94184,5,0,low,0.909107,Left,5,122095,Support,Amelia Westray
284,D00-SS,0,0.926052,6,0,low,0.0840148,Left,4,113351,Sales,Edward J Bayley
236,D00-SS,0,0.892227,5,0,low,0.869753,Left,5,123220,Sales,Edward J Bayley
156,D00-ENG,0,0.427001,2,0,low,0.494285,Left,3,115417,Engineering,Sushant Raghunathan K
249,D00-ENG,0,0.814469,5,0,low,0.713844,Left,5,125904,Engineering,Sushant Raghunathan K
192,D00-FN,0,1,4,0,low,0.198123,Left,4,124465,Finance,Aanchal J
146,D00-SP,0,0.446707,2,0,low,0.396179,Left,3,115254,Support,Amelia Westray
301,D00-IT,0,0.816023,6,0,medium,0.0735235,Left,5,115638,IT,Henry Adey
144,D00-FN,0,0.469745,2,0,low,0.384879,Left,3,127161,Finance,Aanchal J
154,D00-SS,0,0.706105,2,0,low,0.420521,Left,3,114108,Sales,Edward J Bayley
279,D00-SS,0,0.832246,6,0,low,0.0503368,Left,4,121046,Sales,Edward J Bayley
149,D00-SP,0,0.579038,2,0,low,0.417611,Left,3,127338,Support,Amelia Westray
136,D00-ENG,0,0.488114,2,0,low,0.393449,Left,3,121149,Engineering,Sushant Raghunathan K
282,D00-ENG,0,0.85579,6,0,medium,0.131401,Left,4,122464,Engineering,Sushant Raghunathan K
151,D00-ENG,0,0.733073,2,0,low,0.419818,Left,3,127269,Engineering,Sushant Raghunathan K
287,D00-SS,0,0.821559,5,0,low,0.145731,Left,4,119538,Sales,Edward J Bayley
127,D00-SP,1,0.532574,2,0,low,0.397773,Left,3,123276,Support,Amelia Westray
132,D00-PR,0,0.485557,2,0,low,0.445789,Left,3,126260,Procurement,Louie Viles
286,D00-SS,0,0.864143,7,0,low,0.0967901,Left,4,122641,Sales,Edward J Bayley
286,D00-SP,0,0.84759,6,0,low,0.0864551,Left,4,128130,Support,Amelia Westray
148,D00-MT,1,0.48607,2,0,low,0.357934,Left,3,116753,Marketing,Reuben Swann
245,D00-SP,0,0.944478,5,0,medium,0.920771,Left,5,129529,Support,Amelia Westray
264,D00-ENG,0,0.875616,6,0,medium,0.0635948,Left,4,125654,Engineering,Sushant Raghunathan K
272,D00-ENG,0,0.804361,5,0,medium,0.845383,Left,6,112942,Engineering,Sushant Raghunathan K
257,D00-SS,0,0.971011,5,0,low,0.829357,Left,6,123989,Sales,Edward J Bayley
253,D00-SS,0,0.850341,6,0,medium,0.112386,Left,4,120746,Sales,Edward J Bayley
275,D00-SP,0,0.803078,7,0,medium,0.138814,Left,4,122893,Support,Amelia Westray
247,D00-SS,0,0.587022,2,0,medium,0.0951208,Left,4,117383,Sales,Edward J Bayley
131,D00-SS,0,0.520728,2,0,low,0.413425,Left,3,121681,Sales,Edward J Bayley
140,D00-SS,0,0.45402,2,0,medium,0.334903,Left,3,118365,Sales,Edward J Bayley
267,D00-IT,0,0.785357,5,0,low,0.927001,Left,5,119515,IT,Henry Adey
135,D00-SS,0,0.543421,2,0,low,0.423005,Left,3,115657,Sales,Edward J Bayley
250,D00-AD,0,0.913081,5,0,medium,0.172889,Left,4,114488,Admin,Evelyn Tolson
258,D00-SP,0,0.935496,5,0,low,0.860482,Left,5,120295,Support,Amelia Westray
126,D00-TP,0,0.7288275,2,0,low,0.652394,Left,3,115235,Temp,Micheal Zachrey
148,D00-SS,0,0.524534,2,0,low,0.411353,Left,3,112782,Sales,Edward J Bayley
254,D00-SS,0,0.906772,5,0,low,0.768442,Left,6,116244,Sales,Edward J Bayley
269,D00-FN,0,0.931232,7,0,medium,0.141092,Left,4,122390,Finance,Aanchal J
130,D00-FN,0,0.419646,2,0,low,0.386689,Left,3,113346,Finance,Aanchal J
151,D00-SS,0,0.706105,2,0,medium,0.321574,Left,3,118920,Sales,Edward J Bayley
148,D00-SS,0,0.525892,2,0,low,0.410287,Left,3,116048,Sales,Edward J Bayley
276,D00-FN,0,0.850814,7,0,low,0.0662955,Left,4,126572,Finance,Aanchal J
153,D00-SP,0,0.515227,2,0,low,0.338424,Left,3,123074,Support,Amelia Westray
147,D00-SS,0,0.494166,2,0,medium,0.480487,Left,3,111152,Sales,Edward J Bayley
152,D00-SS,0,0.500077,2,0,medium,0.373492,Left,3,111963,Sales,Edward J Bayley
309,D00-ENG,0,0.901192,6,0,medium,0.134758,Left,4,112823,Engineering,Sushant Raghunathan K
131,D00-PD,1,0.732204,2,0,medium,0.326496,Left,3,113714,Product,Darcy Staines
255,D00-IT,1,0.993674,4,0,low,0.937376,Left,5,123512,IT,Henry Adey
232,D00-ENG,0,0.881695,5,0,low,0.881382,Left,5,121530,Engineering,Sushant Raghunathan K
245,D00-IT,0,0.919795,6,0,low,0.0921256,Left,4,121283,IT,Henry Adey
149,D00-SS,0,0.591047,2,0,low,0.477208,Left,3,126495,Sales,Edward J Bayley
130,D00-SS,0,0.706105,2,0,low,0.357568,Left,3,118109,Sales,Edward J Bayley
223,D00-SP,0,0.975591,4,0,low,0.742119,Left,6,114758,Support,Amelia Westray
155,D00-ENG,0,0.528359,2,0,medium,0.438285,Left,3,123446,Engineering,Sushant Raghunathan K
309,D00-SS,0,0.863702,6,0,medium,0.159876,Left,4,127385,Sales,Edward J Bayley
150,D00-PD,0,0.5594,2,0,low,0.444264,Left,3,127519,Product,Darcy Staines
267,D00-PD,0,1,4,0,low,0.82105,Left,5,126598,Product,Darcy Staines
239,D00-SP,0,0.853945,5,0,low,0.863081,Left,5,114078,Support,Amelia Westray
140,D00-IT,0,0.462999,2,0,low,0.351448,Left,3,121547,IT,Henry Adey
274,D00-SP,0,0.754134,6,0,medium,0.0671842,Left,4,110267,Support,Amelia Westray
219,D00-SS,0,0.833569,5,0,low,0.845179,Left,5,122877,Sales,Edward J Bayley
292,D00-ENG,0,0.771532,6,1,low,0.0644347,Left,4,112342,Engineering,Sushant Raghunathan K
254,D00-SS,0,1,5,0,low,0.787197,Left,5,114883,Sales,Edward J Bayley
140,D00-SS,0,0.450076,2,0,low,0.355018,Left,3,113755,Sales,Edward J Bayley
227,D00-SS,0,0.803558,5,0,low,0.722984,Left,5,117114,Sales,Edward J Bayley
285,D00-SP,0,0.95014,6,0,medium,0.0739388,Left,4,120605,Support,Amelia Westray
267,D00-SS,0,0.836857,6,0,medium,0.105868,Left,4,129272,Sales,Edward J Bayley
130,D00-SP,1,0.835096,5,0,medium,0.949832,Left,4,116570,Support,Amelia Westray
277,D00-SS,1,0.715454,4,0,medium,0.17447,Left,5,127666,Sales,Edward J Bayley
181,D00-ENG,0,0.967347,2,0,medium,0.876393,Left,5,116956,Engineering,Sushant Raghunathan K
147,D00-MT,0,0.498369,2,0,low,0.374465,Left,3,122511,Marketing,Reuben Swann
160,D00-SS,0,0.471791,2,0,medium,0.406664,Left,3,113306,Sales,Edward J Bayley
181,D00-ENG,0,0.943981,2,0,medium,0.882976,Left,5,111490,Engineering,Sushant Raghunathan K
244,D00-SS,0,0.807119,5,0,low,0.730152,Left,6,124315,Sales,Edward J Bayley
159,D00-SS,0,0.411814,2,0,medium,0.37924,Left,3,117902,Sales,Edward J Bayley
219,D00-PD,0,0.959888,4,0,medium,0.876391,Left,6,110153,Product,Darcy Staines
246,D00-SS,0,0.936701,4,0,low,0.82398,Left,5,121726,Sales,Edward J Bayley
282,D00-ENG,0,0.898122,7,0,low,0.0603294,Left,5,123956,Engineering,Sushant Raghunathan K
250,D00-PD,0,0.850327,7,0,low,0.074683,Left,4,124929,Product,Darcy Staines
152,D00-PD,0,0.555577,2,0,medium,0.500259,Left,3,118942,Product,Darcy Staines
290,D00-SP,0,0.858684,6,0,low,0.0963616,Left,4,118660,Support,Amelia Westray
254,D00-SS,1,0.938549,6,0,medium,0.167459,Left,4,120272,Sales,Edward J Bayley
146,D00-IT,0,0.494594,2,0,medium,0.36504,Left,3,126890,IT,Henry Adey
142,D00-PD,0,0.732204,2,0,low,0.409234,Left,3,129277,Product,Darcy Staines
157,D00-SP,0,0.415876,2,0,medium,0.419622,Left,3,111506,Support,Amelia Westray
139,D00-MN,0,0.561264,4,1,low,0.815411,Left,3,128233,Management,Ellie Trafton
140,D00-PD,0,0.509489,2,0,low,0.407935,Left,3,114022,Product,Darcy Staines
136,D00-PD,0,0.51754,2,0,medium,0.423279,Left,3,117850,Product,Darcy Staines
65,D00-TP,0,0.7288275,1,0,high,0.652394,Left,3,122769,Temp,Micheal Zachrey
140,D00-PD,0,0.439628,2,0,low,0.472785,Left,3,110334,Product,Darcy Staines
145,D00-SS,0,0.523354,2,0,low,0.390568,Left,3,122196,Sales,Edward J Bayley
306,D00-SP,0,0.791676,6,0,low,0.143209,Left,4,114732,Support,Amelia Westray
153,D00-PD,0,0.493435,2,0,medium,0.492123,Left,3,127663,Product,Darcy Staines
256,D00-SP,0,0.973377,5,0,low,0.860673,Left,5,115161,Support,Amelia Westray
129,D00-PD,0,0.528489,2,0,low,0.435509,Left,3,118332,Product,Darcy Staines
156,D00-ENG,0,0.53334,2,0,low,0.353424,Left,3,113683,Engineering,Sushant Raghunathan K
249,D00-ENG,0,0.81377,5,0,medium,0.532542,Left,4,123002,Engineering,Sushant Raghunathan K
279,D00-PR,0,0.899495,7,0,medium,0.110324,Left,4,128007,Procurement,Louie Viles
267,D00-ENG,0,0.88944,5,0,medium,0.856007,Left,5,114607,Engineering,Sushant Raghunathan K
149,D00-SS,0,0.492048,2,0,low,0.400385,Left,3,111426,Sales,Edward J Bayley
257,D00-FN,0,1,4,0,medium,0.865131,Left,5,112922,Finance,Aanchal J
148,D00-SS,0,0.448368,2,0,low,0.506267,Left,3,128121,Sales,Edward J Bayley
259,D00-FN,0,0.811918,5,0,low,0.913081,Left,5,122494,Finance,Aanchal J
133,D00-SS,0,0.540028,2,0,low,0.445792,Left,3,129968,Sales,Edward J Bayley
155,D00-IT,0,0.726186,2,0,low,0.375834,Left,3,119953,IT,Henry Adey
233,D00-SP,1,0.773724,4,0,low,0.851413,Left,4,120814,Support,Amelia Westray
155,D00-SP,0,0.537898,2,0,low,0.345641,Left,3,111268,Support,Amelia Westray
137,D00-MT,0,0.499224,2,0,medium,0.431535,Left,3,122098,Marketing,Reuben Swann
293,D00-MT,0,0.854579,6,0,medium,0.0545491,Left,5,117626,Marketing,Reuben Swann
148,D00-SP,0,0.500283,2,0,low,0.431431,Left,3,114930,Support,Amelia Westray
152,D00-SS,0,0.48698,2,0,medium,0.33034,Left,3,110332,Sales,Edward J Bayley
147,D00-SS,0,0.568631,2,0,medium,0.394789,Left,3,115320,Sales,Edward J Bayley
132,D00-PD,0,0.732204,2,0,low,0.415451,Left,3,124713,Product,Darcy Staines
129,D00-ENG,0,0.513554,2,0,medium,0.477989,Left,3,116399,Engineering,Sushant Raghunathan K
264,D00-ENG,0,0.806329,6,0,low,0.130812,Left,4,127255,Engineering,Sushant Raghunathan K
147,D00-SS,0,0.706105,2,0,medium,0.403552,Left,3,129295,Sales,Edward J Bayley
308,D00-PD,0,0.899341,7,0,medium,0.0871585,Left,5,126051,Product,Darcy Staines
297,D00-PD,0,0.845922,6,0,medium,0.108951,Left,4,114153,Product,Darcy Staines
158,D00-SP,0,0.524137,2,0,medium,0.450892,Left,3,112651,Support,Amelia Westray
153,D00-SP,0,0.734583,2,0,low,0.38378,Left,3,112749,Support,Amelia Westray
256,D00-SS,0,0.865061,4,0,high,0.934527,Left,5,112605,Sales,Edward J Bayley
257,D00-PD,0,0.664783,4,0,low,0.109201,Left,3,112817,Product,Darcy Staines
135,D00-SS,0,0.547706,2,0,low,0.506959,Left,3,123250,Sales,Edward J Bayley
309,D00-ENG,0,0.898287,6,0,medium,0.0777053,Left,4,126387,Engineering,Sushant Raghunathan K
244,D00-PD,0,0.803782,7,0,medium,0.162268,Left,5,115710,Product,Darcy Staines
135,D00-SS,0,0.475386,2,0,low,0.426055,Left,3,127613,Sales,Edward J Bayley
257,D00-SS,0,0.909612,5,0,low,0.834201,Left,5,122594,Sales,Edward J Bayley
271,D00-SS,0,0.987592,6,0,low,0.135684,Left,4,114297,Sales,Edward J Bayley
228,D00-SS,0,0.953012,4,0,low,0.896019,Left,5,124577,Sales,Edward J Bayley
159,D00-SS,0,0.563008,2,0,low,0.433556,Left,3,117532,Sales,Edward J Bayley
134,D00-ENG,0,0.763889,4,0,low,0.478137,Left,3,114306,Engineering,Sushant Raghunathan K
233,D00-PD,0,1,5,0,medium,0.957468,Left,5,118010,Product,Darcy Staines
222,D00-PD,0,0.914559,5,0,low,0.89439,Left,6,112889,Product,Darcy Staines
229,D00-PD,0,0.96636,4,0,medium,0.869165,Left,6,125563,Product,Darcy Staines
145,D00-ENG,0,0.524136,2,0,low,0.497612,Left,3,125146,Engineering,Sushant Raghunathan K
302,D00-IT,0,0.854676,7,0,medium,0.0502464,Left,5,128136,IT,Henry Adey
296,D00-SS,0,0.785743,7,0,low,0.0668704,Left,4,126995,Sales,Edward J Bayley
155,D00-PD,0,0.529512,2,0,medium,0.441061,Left,3,126357,Product,Darcy Staines
281,D00-SS,0,0.682387,6,0,medium,0.161742,Left,5,121717,Sales,Edward J Bayley
131,D00-SP,0,0.530691,2,0,medium,0.420331,Left,3,128945,Support,Amelia Westray
142,D00-PD,0,0.732204,2,0,medium,0.425657,Left,3,114170,Product,Darcy Staines
217,D00-SS,0,0.956739,4,0,medium,0.883881,Left,5,121533,Sales,Edward J Bayley
138,D00-FN,0,0.802477,4,0,medium,0.492287,Left,3,129577,Finance,Aanchal J
261,D00-SS,0,0.857789,5,0,low,0.802307,Left,5,125110,Sales,Edward J Bayley
274,D00-SS,0,0.768977,6,0,low,0.109097,Left,4,110349,Sales,Edward J Bayley
156,D00-FN,0,0.51375,2,0,high,0.35609,Left,3,126699,Finance,Aanchal J
135,D00-SS,0,0.485912,2,0,low,0.47448,Left,3,115615,Sales,Edward J Bayley
219,D00-SS,0,0.959069,4,0,low,0.823709,Left,5,113883,Sales,Edward J Bayley
227,D00-SS,1,0.812506,5,0,medium,0.793791,Left,5,117878,Sales,Edward J Bayley
160,D00-SS,1,0.49539,2,1,low,0.513384,Left,3,120356,Sales,Edward J Bayley
135,D00-FN,0,0.467866,2,0,medium,0.398806,Left,3,114151,Finance,Aanchal J
310,D00-ENG,0,0.75105,6,0,medium,0.0637362,Left,4,129084,Engineering,Sushant Raghunathan K
255,D00-ENG,0,0.986099,6,0,low,0.166139,Left,4,118288,Engineering,Sushant Raghunathan K
262,D00-SS,0,0.890931,5,0,medium,0.831463,Left,6,110709,Sales,Edward J Bayley
296,D00-ENG,0,0.976862,7,0,low,0.10881,Left,4,121934,Engineering,Sushant Raghunathan K
149,D00-SS,0,0.517206,2,0,low,0.396555,Left,3,119386,Sales,Edward J Bayley
257,D00-ENG,0,0.963915,5,0,medium,0.912589,Left,5,118353,Engineering,Sushant Raghunathan K
241,D00-SS,0,1,5,0,low,0.719759,Left,5,128677,Sales,Edward J Bayley
150,D00-SP,0,0.542705,2,0,low,0.485358,Left,3,110778,Support,Amelia Westray
131,D00-SS,0,0.571701,2,0,low,0.330653,Left,3,126138,Sales,Edward J Bayley
262,D00-ENG,1,0.913076,6,0,low,0.103638,Left,4,125520,Engineering,Sushant Raghunathan K
278,D00-SS,0,0.862237,7,0,low,0.0979844,Left,4,128971,Sales,Edward J Bayley
158,D00-PD,0,0.481851,2,0,low,0.402155,Left,3,118181,Product,Darcy Staines
232,D00-PD,0,0.99044,4,0,medium,0.905487,Left,5,122542,Product,Darcy Staines
307,D00-SP,0,0.908472,5,0,low,0.164183,Left,4,118776,Support,Amelia Westray
244,D00-PD,0,0.782324,7,0,medium,0.133849,Left,5,113097,Product,Darcy Staines
147,D00-SS,0,0.54172,2,0,low,0.489437,Left,3,117260,Sales,Edward J Bayley
237,D00-SS,0,0.80496,5,0,medium,0.74484,Left,5,110675,Sales,Edward J Bayley
140,D00-SP,0,0.457325,2,0,low,0.360823,Left,3,122448,Support,Amelia Westray
127,D00-SS,0,0.587763,2,0,low,0.429998,Left,3,120817,Sales,Edward J Bayley
244,D00-FN,0,0.857182,6,0,low,0.17876,Left,4,129301,Finance,Aanchal J
149,D00-MT,0,0.711776,2,0,low,0.495922,Left,3,124796,Marketing,Reuben Swann
258,D00-ENG,0,0.874213,6,0,low,0.155678,Left,4,122722,Engineering,Sushant Raghunathan K
143,D00-MT,0,0.711776,2,0,low,0.335643,Left,3,124227,Marketing,Reuben Swann
127,D00-SS,0,0.575335,2,0,medium,0.450781,Left,3,126627,Sales,Edward J Bayley
137,D00-SS,0,0.512045,2,0,medium,0.466096,Left,3,125797,Sales,Edward J Bayley
129,D00-IT,0,0.502333,2,0,medium,0.439557,Left,3,127127,IT,Henry Adey
243,D00-ENG,0,0.922086,5,0,medium,0.779212,Left,6,120653,Engineering,Sushant Raghunathan K
251,D00-MT,0,0.980793,4,0,medium,0.837694,Left,5,126473,Marketing,Reuben Swann
263,D00-MT,1,0.921653,4,0,low,0.792673,Left,5,125995,Marketing,Reuben Swann
219,D00-SP,0,0.832347,6,0,low,0.286379,Left,5,122854,Support,Amelia Westray
264,D00-SP,0,0.89679,4,0,medium,0.815085,Left,5,125909,Support,Amelia Westray
127,D00-IT,0,0.559907,2,0,medium,0.440033,Left,3,119346,IT,Henry Adey
302,D00-PR,0,0.941662,6,0,low,0.101439,Left,4,114446,Procurement,Louie Viles
161,D00-IT,0,0.541106,2,0,low,0.387751,Left,3,124430,IT,Henry Adey
144,D00-PD,1,0.403695,2,0,low,0.408647,Left,3,129826,Product,Darcy Staines
141,D00-MT,0,0.711776,2,0,medium,0.442755,Left,3,128439,Marketing,Reuben Swann
245,D00-IT,0,1,6,0,low,0.10924,Left,4,120330,IT,Henry Adey
133,D00-ENG,0,0.576318,2,0,low,0.433938,Left,3,122359,Engineering,Sushant Raghunathan K
141,D00-SS,1,0.500763,2,0,low,0.423381,Left,3,116716,Sales,Edward J Bayley
292,D00-SP,0,0.869592,6,0,low,0.0608519,Left,4,118611,Support,Amelia Westray
153,D00-MN,0,0.7413715,2,0,low,0.471548,Left,3,119681,Management,Ellie Trafton
254,D00-SS,0,1,7,0,low,0.0901558,Left,4,127209,Sales,Edward J Bayley
135,D00-SS,0,0.538629,2,0,low,0.451085,Left,3,128474,Sales,Edward J Bayley
275,D00-MN,0,0.802382,6,0,low,0.158134,Left,4,119898,Management,Ellie Trafton
239,D00-SS,0,0.875509,5,0,low,0.817851,Left,5,129985,Sales,Edward J Bayley
269,D00-ENG,0,0.895101,5,0,low,0.886346,Left,5,124236,Engineering,Sushant Raghunathan K
150,D00-SP,1,0.491126,2,0,medium,0.330838,Left,3,112692,Support,Amelia Westray
261,D00-SS,0,0.830262,5,0,low,0.852001,Left,5,113504,Sales,Edward J Bayley
126,D00-PD,0,0.59959,2,0,low,0.372856,Left,3,129486,Product,Darcy Staines
